-6.0  1.0489680287199
-5.98  1.019150525175027
-5.96  0.9695764795449283
-5.94  1.011310658206738
-5.92  1.011481159641302
-5.9  0.9820601081187454
-5.88  1.006315585453263
-5.86  1.009293980417952
-5.84  0.9863200602052478
-5.82  1.004203684256674
-5.8  1.0083916275477
-5.78  0.9884761514388093
-5.76  1.002933918069793
-5.74  1.007993603140607
-5.72  0.9897771231772177
-5.7  1.002016973233289
-5.68  1.007857468972333
-5.66  0.9906397628563821
-5.64  1.001273295488641
-5.62  1.007889200820677
-5.6  0.9912403469713653
-5.58  1.000617725528036
-5.56  1.008051636319735
-5.54  0.9916630244207774
-5.52  1.000000000000001
-5.5  1.008336975579224
-5.48  0.9919483636802647
-5.46  0.9993822744719634
-5.44  1.008759653028634
-5.42  0.9921107991793227
-5.4  0.9987267045113595
-5.38  1.009360237143617
-5.36  0.9921425310276677
-5.34  0.9979830267667101
-5.32  1.010222876822785
-5.3  0.9920063968593932
-5.28  0.9970660819302103
-5.26  1.011523848561187
-5.24  0.9916083724523017
-5.22  0.9957963157433229
-5.2  1.013679939794753
-5.18  0.9907060195820472
-5.16  0.9936844145467364
-5.14  1.017939891881255
-5.12  0.9885188403586985
-5.1  0.9886893417932625
-5.08  1.030423520455073
-5.06  0.9808494748249722
-5.04  0.9510319712801011
-5.02  1.505485633404298
-5.0  2.043682318803285
-4.98  2.01325999344188
-4.96  1.98056187223884
-4.94  2.006618818300996
-4.92  2.004965085526057
-4.9  1.993088547733147
-4.88  2.002215984774794
-4.86  2.002120733660414
-4.84  1.997422550709155
-4.82  2.000704217864449
-4.8  2.000516683664206
-4.78  1.999687434684365
-4.76  2.000052927081173
-4.74  1.999356417872328
-4.72  2.001137794384787
-4.7  1.999785070144905
-4.68  1.998376683739756
-4.66  2.002199175835504
-4.64  1.999736476721935
-4.62  1.997455252203651
-4.6  2.003060849822544
-4.58  1.999842489134313
-4.56  1.996515100402859
-4.54  2.003826478354172
-4.52  2.000081831973492
-4.5  1.995489502774949
-4.48  2.004566736722594
-4.46  2.000460214662349
-4.44  1.994301196793911
-4.42  2.005344453024327
-4.4  2.001009772210575
-4.38  1.992838938691886
-4.36  2.006234152712089
-4.34  2.001802043378195
-4.32  1.990914917562007
-4.3  2.007350021012936
-4.28  2.002986845150962
-4.26  1.988163586123176
-4.24  2.008908311211906
-4.22  2.004907902121125
-4.2  1.983742610914401
-4.18  2.011414714078369
-4.16  2.008531570228054
-4.14  1.975148655851895
-4.12  2.01644624516736
-4.1  2.017929476507732
-4.08  1.950138351783768
-4.06  2.032410518616906
-4.04  2.092650347523184
-4.02  1.000000000000002
-4.0  -0.09265034752318323
-3.98  -0.03241051861690715
-3.96  0.04986164821623348
-3.94  -0.0179294765077319
-3.92  -0.01644624516736003
-3.9  0.02485134414810608
-3.88  -0.008531570228054577
-3.86  -0.01141471407836595
-3.84  0.01625738908559677
-3.82  -0.004907902121125043
-3.8  -0.008908311211905655
-3.78  0.01183641387682184
-3.76  -0.002986845150960635
-3.74  -0.007350021012938718
-3.72  0.009085082437997841
-3.7  -0.001802043378193502
-3.68  -0.006234152712088764
-3.66  0.007161061308113975
-3.64  -0.001009772210575029
-3.62  -0.005344453024329703
-3.6  0.005698803206088185
-3.58  -0.0004602146623489609
-3.56  -0.004566736722595999
-3.54  0.004510497225051504
-3.52  -8.183197348766297e-05
-3.5  -0.0038264783541724
-3.48  0.00348489959713957
-3.46  0.0001575108656858715
-3.44  -0.003060849822542943
-3.42  0.002544747796351342
-3.4  0.0002635232780658376
-3.38  -0.002199175835503912
-3.36  0.001623316260242058
-3.34  0.0002149298550957451
-3.32  -0.00113779438478839
-3.3  0.0006435821276707973
-3.28  -5.292708117143018e-05
-3.26  0.0003125653156331558
-3.24  -0.0005166836642079781
-3.22  -0.000704217864448806
-3.2  0.002577449290842665
-3.18  -0.002120733660413838
-3.16  -0.002215984774792181
-3.14  0.006911452266852492
-3.12  -0.004965085526055353
-3.1  -0.006618818300991265
-3.08  0.0194381277611635
-3.06  -0.01325999344188064
-3.04  -0.0436823188032794
-3.02  0.4945143665956832
-3.0  1.048968028719907
-2.98  1.019150525175026
-2.96  0.9695764795449292
-2.94  1.011310658206738
-2.92  1.011481159641302
-2.9  0.9820601081187452
-2.88  1.006315585453262
-2.86  1.009293980417953
-2.84  0.9863200602052498
-2.82  1.004203684256676
-2.8  1.008391627547697
-2.78  0.9884761514388104
-2.76  1.00293391806979
-2.74  1.007993603140608
-2.72  0.9897771231772136
-2.7  1.00201697323329
-2.68  1.007857468972332
-2.66  0.9906397628563832
-2.64  1.001273295488641
-2.62  1.00788920082068
-2.6  0.9912403469713648
-2.58  1.000617725528033
-2.56  1.008051636319736
-2.54  0.991663024420773
-2.52  1.000000000000002
-2.5  1.00833697557922
-2.48  0.9919483636802684
-2.46  0.9993822744719602
-2.44  1.008759653028635
-2.42  0.992110799179321
-2.4  0.998726704511362
-2.38  1.009360237143618
-2.36  0.9921425310276654
-2.34  0.9979830267667128
-2.32  1.010222876822781
-2.3  0.9920063968593961
-2.28  0.9970660819302088
-2.26  1.01152384856119
-2.24  0.9916083724522972
-2.22  0.9957963157433288
-2.2  1.013679939794756
-2.18  0.990706019582041
-2.16  0.9936844145467411
-2.14  1.017939891881257
-2.12  0.9885188403586972
-2.1  0.9886893417932635
-2.08  1.030423520455074
-2.06  0.9808494748249698
-2.04  0.9510319712801064
-2.02  1.505485633404276
-2.0  2.043682318803294
-1.98  2.013259993441879
-1.96  1.980561872238839
-1.94  2.006618818300994
-1.92  2.004965085526055
-1.9  1.993088547733151
-1.88  2.002215984774792
-1.86  2.002120733660411
-1.84  1.997422550709152
-1.82  2.000704217864446
-1.8  2.00051668366421
-1.78  1.999687434684366
-1.76  2.000052927081171
-1.74  1.999356417872327
-1.72  2.001137794384785
-1.7  1.999785070144906
-1.68  1.998376683739754
-1.66  2.002199175835505
-1.64  1.999736476721938
-1.62  1.997455252203657
-1.6  2.003060849822546
-1.58  1.999842489134313
-1.56  1.996515100402863
-1.54  2.003826478354179
-1.52  2.000081831973493
-1.5  1.995489502774943
-1.48  2.004566736722593
-1.46  2.000460214662352
-1.44  1.994301196793906
-1.42  2.005344453024326
-1.4  2.001009772210574
-1.38  1.992838938691885
-1.36  2.006234152712087
-1.34  2.001802043378189
-1.32  1.990914917562007
-1.3  2.007350021012936
-1.28  2.002986845150964
-1.26  1.988163586123172
-1.24  2.008908311211909
-1.22  2.004907902121119
-1.2  1.983742610914396
-1.18  2.01141471407837
-1.16  2.008531570228057
-1.14  1.97514865585189
-1.12  2.016446245167357
-1.1  2.017929476507732
-1.08  1.950138351783767
-1.06  2.032410518616913
-1.04  2.092650347523193
-1.02  1.000000000000046
-1.0  -0.09265034752320167
-0.98  -0.03241051861689893
-0.96  0.04986164821623472
-0.94  -0.01792947650773197
-0.92  -0.01644624516735637
-0.9  0.02485134414810808
-0.88  -0.008531570228060441
-0.86  -0.01141471407836458
-0.84  0.01625738908559948
-0.82  -0.004907902121123063
